Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-71428,HC|Beef sausage roll,FEAST,Green,False,False,True,180.9063,0.3295,0.12645,1.68,61.31,133.02,0.24,1.24,45.08,0.09
R-45077,HC|Bfast Sandwich|B.E.T.C.,FT GRILL BREAKFAST,Yellow,False,True,False,881.3741365603498,11.257312427272382,1.6118104337574228,149.5,5038.44,290.31,3.71,49.24,1659.57,0.53
R-69443,HC|Bfast Sandwich|VEGAN,FEAST,Yellow,False,True,False,424.7313085468821,3.4018602775000697,1.064954091687515,66.8,2793.34,272.26,2.18,42.82,1790.6,0.68
R-44828,HC|Bfast WrapMexi Egg,FT GRILL BREAKFAST,Red,True,False,False,474.377422397966,6.570924690522651,0.7318627610339437,78.81,3074.05,348.81,4.83,57.95,2260.33,0.54
R-71429,HC|Ham & Cheese Croissant,FEAST,Red,True,False,False,332.9198339005172,5.1211375880920125,0.5790731347177013,57.82,1944.74,482.49,7.42,83.8,2818.46,0.84
R-71573,HC|Quiche|Asparagus & Asiago,FEAST,Red,True,False,False,1.83075,0.0306,0.00342,0.32,9.31,366.15,6.12,64.0,1862.0,0.68
R-71574,HC|Quiche|Broccoli & Cheddar,FEAST,Red,True,False,False,891.04,9.33,1.046,155.93,8046.31,891.04,9.33,155.93,8046.31,1.05
R-71575,HC|Quiche|Roasted Red Pepper,FEAST,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-26800,HC|Samosa|Breakfast,FT GRILL BREAKFAST,Green,False,False,True,0.0,0.2025,0.0,0.61,34.05,0.0,0.12,0.36,20.03,0.0
R-61988,HC|Spanakopita,FEAST,Red,True,False,False,5033.581537909429,52.54107301725472,5.876658290840092,869.97,44842.09,825.18,8.61,142.62,7351.16,0.96
R-64290,HC|Spicy Jamaican Patty,FEAST,Red,True,False,False,7979.835900000104,63.59350000000082,24.40485000000032,323.7,11832.64,4134.63,32.95,167.72,6130.9,12.64
R-53974,HM|Bread Pudding|STOLW,FT HOMESKILLET,Yellow,False,True,False,1105.1481602756876,6.341133503749999,1.32418592710937,38.69,4636.18,425.06,2.44,14.88,1783.15,0.51
R-35128,HMS - BNS Succatash Sage,ZDONT USE FOOD,Green,False,False,True,171.0285796759198,1.2459719691762288,0.6458151872369371,16.13,659.44,150.82,1.1,14.22,581.53,0.57
R-29077,HMS - Rst Maple Beets,ZDONT USE FOOD,Green,False,False,True,44.5383440530878,0.896137785342262,0.0617592692001488,1.16,4.57,39.28,0.79,1.02,4.03,0.05
R-38316,HMS - SWEET POTATO BLACK BEAN,FT HOMESKILLET,Green,False,False,True,125.74749671275056,0.7697125709305132,0.6446168991748474,2.63,59.1,88.71,0.54,1.86,41.69,0.45
R-56938,HS| Cowboy Beans|SIDE,FT SIDES ,Green,False,False,True,192.1229307776498,1.346355831814691,0.9997279281455104,6.59,309.43,128.08,0.9,4.39,206.29,0.67
R-42764,HS| Irish Colcannon,FEAST,Green,False,False,True,153.24708998132286,1.1107837649020986,0.2072165757043401,3.25,539.76,86.37,0.63,1.83,304.19,0.12
R-61792,HS| Steak & Mushroom,FEAST,Red,True,False,False,3259.1256645809563,26.99571550733329,9.858043992150323,158.25,5674.66,1086.38,9.0,52.75,1891.55,3.29
R-62034,HS|1/4 Chicken|PLATE,FT HOMESKILLET,Yellow,False,True,False,2086.907227160234,41.34640640072308,6.633537787126329,128.04,378.63,347.82,6.89,21.34,63.1,1.11
R-70784,HS|5 Spice Pork|BOWL,FT HOMESKILLET,Red,True,False,False,2102.9089161672964,24.722824487083685,4.792106150165729,403.55,10074.27,546.21,6.42,104.82,2616.69,1.24
R-62186,HS|Adobo|Peppers & Onion|SIDE,FT SIDES ,Green,False,False,True,102.2078637142857,1.4368565248677243,0.2960694986243386,7.97,286.72,68.14,0.96,5.31,191.15,0.2
R-49183,HS|B-nut Sqsh Chili w garnish,SPECIALS,Red,True,False,False,3320.9235052048325,23.51182128771527,13.253024394087369,244.0,8254.11,772.31,5.47,56.74,1919.56,3.08
R-62398,HS|Bahn Mi|PORK BELLY ,FT HOMESKILLET,Yellow,False,True,False,1142.375617894737,13.78592572133672,2.158770737210617,181.02,5629.69,234.33,2.83,37.13,1154.81,0.44
R-62400,HS|Bahn Mi|VEGETARIAN ,FT HOMESKILLET,Green,False,False,True,354.8576057623842,2.349476272807308,0.4978262519165085,13.75,640.34,72.79,0.48,2.82,131.35,0.1
R-67285,HS|Baked Potato Bar|RATIO,FT HOMESKILLET,Red,True,False,False,1499.0562579486104,16.88565102131208,2.638482197844404,194.96,7769.5,370.14,4.17,48.14,1918.4,0.65
R-44542,HS|Baking Powder Biscuit,FT HOMESKILLET,Yellow,False,True,False,91.34998173000363,0.8879998224000356,0.2933999413200057,25.15,769.3,152.25,1.48,41.92,1282.17,0.49
R-55497,HS|BBQ|Beef Brisket|PLATE,FT HOMESKILLET,Red,True,False,False,8079.745843219869,63.62577277507071,24.87891829995325,325.13,11993.52,2019.94,15.91,81.28,2998.38,6.22
R-55174,HS|Bean Cassoluet Pot Pie +2,FT HOMESKILLET,Green,False,False,True,437.8643239333222,4.761378081329877,1.475515128118527,33.29,1064.06,81.09,0.88,6.16,197.05,0.27
R-61012,HS|Beef dip|TAILGATE,FEAST,Red,True,False,False,4810.2961170330855,38.46463890473614,14.386156522134607,203.52,7652.04,1045.72,8.36,44.24,1663.49,3.13
R-71465,HS|Beef Souvlaki|PLATE,FT HOMESKILLET,Red,True,False,False,6790.060719577418,53.97274853677029,19.45580558224159,295.13,11256.93,900.54,7.16,39.14,1492.96,2.58
R-48120,HS|Bowl|Thai Quinoa Buddha,SPECIALS,Green,False,False,True,387.7788769811751,2.538130710402154,1.25393708288864,90.45,2901.73,76.48,0.5,17.84,572.33,0.25
R-28337,HS|Braised Brisket,FT HOMESKILLET,Red,True,False,False,6460.668013333334,50.881490673076925,19.62640594230769,259.08,9492.79,4037.92,31.8,161.93,5932.99,12.27
R-55938,HS|Brisket Add on,FT HOMESKILLET,Red,True,False,False,6435.483075833334,50.76615557692308,19.600051807692303,258.72,9476.28,4767.02,37.6,191.64,7019.47,14.52
R-57165,HS|Cabbage & Apple|SIDE,FT SIDES ,Green,False,False,True,172.02781277056278,1.433095238095238,0.4695654761904761,23.51,474.91,137.62,1.15,18.81,379.93,0.38
R-37056,HS|Carved|Porchetta ,FT HOMESKILLET,Red,True,False,False,2037.7938425839232,25.89064621707191,4.308705806985911,321.51,9721.83,509.45,6.47,80.38,2430.46,1.08
R-62265,HS|Carved|Roast Beef ,FT HOMESKILLET,Green,False,False,True,387.0870577828936,2.03662800973304,0.6741021255929102,10.55,848.39,96.77,0.51,2.64,212.1,0.17
R-62261,HS|Carved|Turkey Dinner ,FT HOMESKILLET,Yellow,False,True,False,1656.1898758030527,31.97419746324812,3.4857800482108963,136.86,3062.97,269.3,5.2,22.25,498.04,0.57
R-68214,HS|Cashew Alfredo Spaghetti,FT HOMESKILLET,Yellow,False,True,False,347.77686992320844,1.5263937796697626,0.7052128399122757,131.16,8420.98,155.95,0.68,58.82,3776.22,0.32
R-61008,HS|Cauliflower Bites|VEGAN,SPECIALS,Green,False,False,True,401.91034555125736,3.3792931358667277,1.2157526641668337,47.11,1701.01,139.55,1.17,16.36,590.63,0.42
R-56701,HS|Cauliflower Hot Wings|VEGAN,FT OASIS/CHAAT,Green,False,False,True,451.4025929253911,3.5068827851392186,1.4547684887382792,47.44,1718.41,141.95,1.1,14.92,540.38,0.46
R-61909,HS|Cauliflower Sloppy Joes,FEAST,Green,False,False,True,173.9331091321253,1.888353448844105,0.5118889775625212,11.7,529.71,101.72,1.1,6.84,309.77,0.3
R-62275,HS|Chana Masala,FT HOMESKILLET,Green,False,False,True,550.814820055476,3.5733415757071865,2.0283637648404054,26.76,1406.31,164.42,1.07,7.99,419.79,0.61
R-62425,HS|Chana Masala + 1,FEAST,Green,False,False,True,630.7074078119354,3.543656512473605,1.990811280580576,103.48,1526.35,141.1,0.79,23.15,341.47,0.45
R-67598,HS|Chicken & Mushroom Gravy,FT HOMESKILLET,Yellow,False,True,False,1539.1306419845828,33.95252828184032,3.62950688247216,109.76,687.97,324.03,7.15,23.11,144.84,0.76
R-62176,HS|Chicken Adobo|PLATE,FT HOMESKILLET,Yellow,False,True,False,1153.333412565288,25.77275569199088,2.727956679764389,161.06,498.19,315.98,7.06,44.13,136.49,0.75
R-54176,HS|Chicken Cacciatore,FEAST,Yellow,False,True,False,833.2016258743422,18.773660554750307,2.113184833261052,93.35,1625.46,264.51,5.96,29.63,516.02,0.67
R-61948,HS|Chicken souvlaki|PLATE,FT HOMESKILLET,Green,False,False,True,1026.0763541695007,16.226899473588816,1.62962748624154,80.58,2093.91,139.03,2.2,10.92,283.73,0.22
R-62257,HS|Chili Con Carne + 1,FT HOMESKILLET,Red,True,False,False,4909.392162082558,40.48260880737168,14.357567193016768,257.25,10400.29,1227.35,10.12,64.31,2600.07,3.59
R-38408,HS|Chili Con Carne|TAILGATE,FT HOMESKILLET,Red,True,False,False,4745.535600192295,37.1453573301422,14.055476986724898,192.02,8585.76,1359.75,10.64,55.02,2460.1,4.03
R-62273,HS|Chimichuri|SIDE,FT SIDES ,Green,False,False,True,59.33415374696969,0.1584239765151515,0.2533300653030303,1.61,57.48,197.78,0.53,5.37,191.6,0.84
R-61007,HS|Chips&dip|TAILGATE,SPECIALS,Green,False,False,True,650.5431848934369,2.547929064741806,1.3028442447162956,8.29,2189.41,216.85,0.85,2.76,729.8,0.43
R-56883,HS|Classic Hotdog,FT HOMESKILLET,Red,True,False,False,38.90959,0.31194,0.1191089999999999,1.93,68.0,1945.48,15.6,96.5,3400.0,5.96
R-62428,HS|Classic Jambalaya,FT HOMESKILLET,Yellow,False,True,False,1771.9994143502822,15.79372557360669,1.9883243505723045,201.83,5622.02,412.09,3.67,46.94,1307.45,0.46
R-57003,HS|Coconut Cream Spinach ,FT HOMESKILLET,Green,False,False,True,71.93994595324187,0.9436846226484562,0.1973459071018703,9.08,344.18,59.95,0.79,7.57,286.82,0.16
R-68217,HS|Coconut Rice|SIDE,FT HOMESKILLET,Green,False,False,True,158.41822380952382,0.3314380952380952,0.1356533333333333,98.5,289.23,156.85,0.33,97.52,286.37,0.13
R-62406,HS|Coleslaw|firecracker|SIDE,FT SIDES ,Green,False,False,True,113.74557978201037,1.06602718566169,0.4394839280243877,7.35,318.29,81.25,0.76,5.25,227.35,0.31
R-55659,HS|Corned Beef  with Biscuit,FT HOMESKILLET,Red,True,False,False,6552.017995063337,51.76949049547696,0.2933999413200057,284.24,10262.09,2978.19,23.53,129.2,4664.59,0.13
R-55661,HS|Corned Beef + 1,FT HOMESKILLET,Red,True,False,False,6679.347898486822,52.9340409149865,0.4320523180967762,292.68,10791.48,1964.51,15.57,86.08,3173.96,0.13
R-66094,HS|Corned Beef + 1|St. Pats ,SPECIALS,Red,True,False,False,6198.026903934996,49.26389831708239,18.70292360506425,250.45,9516.06,2101.03,16.7,84.9,3225.78,6.34
R-55660,HS|Corned Beef + 2,FT HOMESKILLET,Red,True,False,False,6806.677801910305,54.09859133449605,0.5707046948735467,301.12,11320.86,1479.71,11.76,65.46,2461.06,0.12
R-66095,HS|Corned Beef + 2|St. Pats ,SPECIALS,Red,True,False,False,6400.840307869992,50.750296634164776,19.070597210128497,257.7,10142.31,1438.39,11.4,57.91,2279.17,4.29
R-66096,HS|Corned Beef|St. Pats ,SPECIALS,Red,True,False,False,5995.2135,47.7775,18.33525,243.19,8889.8,4134.63,32.95,167.72,6130.9,12.65
R-56845,HS|Cottage Pie|BEEF,FT HOMESKILLET,Red,True,False,False,3070.358584401508,24.871521834126987,0.999995503253967,125.16,4968.1,874.75,7.09,35.66,1415.41,0.28
R-61919,HS|Cottage pie|BEEF + 1,FT HOMESKILLET,Red,True,False,False,3219.754504091858,25.924479974968506,1.4305271244431834,131.39,5349.93,676.42,5.45,27.6,1123.93,0.3
R-61940,HS|Cottage Pie|BEEF + 2,FT HOMESKILLET,Yellow,False,True,False,3369.150423782208,26.977438115810028,1.8610587456324,137.63,5731.75,560.59,4.49,22.9,953.7,0.31
R-56806,HS|Cowboy Beans ,SIDES,Green,False,False,True,179.31473539247315,1.2565987763603783,0.9330793996024764,6.15,288.8,128.08,0.9,4.39,206.29,0.67
R-54085,HS|Crab Cakes w Frisee|STOLW,FT HOMESKILLET,Yellow,False,True,False,1574.6745584035052,8.761175255025634,1.3713850767418627,147.0,4612.29,495.65,2.76,46.27,1451.78,0.43
R-62262,HS|Cranberry Compote|SIDE,FT SIDES ,Yellow,False,True,False,96.737139,0.1216215,0.0637839,18.3,731.97,214.97,0.27,40.67,1626.6,0.14
R-53973,HS|Croquette|Pumpkin|STOLW,FT HOMESKILLET,Green,False,False,True,1178.0858274932625,12.561640735461804,3.503969499233797,166.27,5394.38,149.74,1.6,21.13,685.65,0.45
R-65789,HS|Danger dog|TAILGATE,SPECIALS,Red,True,False,False,636.7434051169291,8.397111849159673,1.3747446310835392,109.41,3353.48,589.58,7.78,101.31,3105.07,1.27
R-49561,HS|Deep Fried Wonton|3pcs,FT HOMESKILLET,Yellow,False,True,False,50.710125000000005,0.1761249999999999,0.1051199999999992,3.43,135.97,461.0,1.6,31.18,1236.09,0.96
R-62264,HS|Dijon Roasted Pork|PLATE,FT HOMESKILLET,Yellow,False,True,False,4066.895981271477,28.961050026955284,19.69608900177388,300.83,9669.43,318.97,2.27,23.59,758.39,1.54
R-71727,HS|Dim Sum|RATIO,FT HOMESKILLET,Red,True,False,False,161.72033499999998,1.1707149999999995,0.0,12.69,413.32,1078.14,7.8,84.6,2755.47,0.0
R-57279,HS|Dirty Rice|SIDE,FT SIDES ,Green,False,False,True,243.22065172591385,0.9440562760397516,1.21450724943581,41.22,265.84,154.92,0.6,26.25,169.32,0.77
R-55163,HS|Dog|Bacon Avo|Ratio,FT HOMESKILLET,Red,True,False,False,402.0467603117525,4.643959917953277,0.8701918189729893,56.04,1896.91,466.41,5.39,65.01,2200.59,1.01
R-55162,HS|Dog|Chicago|Ratio,FT HOMESKILLET,Green,False,False,True,155.38903336557686,1.538720073593715,0.2559634354693796,12.97,541.8,98.85,0.98,8.25,344.66,0.16
R-61941,HS|Dog|Chili Cheese|Ratio,FT HOMESKILLET,Yellow,False,True,False,232.27315422222225,2.2523430590120856,0.5029523518518512,29.66,1498.58,254.69,2.47,32.52,1643.18,0.55
R-62274,HS|Dog|Classic Veg,FT HOMESKILLET,Red,True,False,False,11.354,0.1476,0.0259099999999998,2.23,67.06,567.7,7.38,111.5,3353.0,1.3
R-62859,HS|Dog|Classic|Ratio,FT HOMESKILLET,Yellow,False,True,False,39.009812,0.3135466666666667,0.1195379999999999,1.94,68.41,240.8,1.94,11.98,422.28,0.74
R-57354,HS|Eggplant Parmesan|PLATE,FT HOMESKILLET,Yellow,False,True,False,826.0331074798603,5.813351530052811,2.9001397754878244,71.41,3375.46,228.19,1.61,19.73,932.45,0.8
R-56250,HS|Festive Ham|PLATE,FEAST,Red,True,False,False,1732.0902656238748,21.687448951877204,3.559797560564577,282.94,8992.86,407.55,5.1,66.57,2115.97,0.84
R-56882,HS|Firecracker Slaw,FT HOMESKILLET,Green,False,False,True,97.49621124172316,0.91373758771002,0.3767005097351895,6.3,272.82,81.25,0.76,5.25,227.35,0.31
R-71591,HS|Focaccia Bread Sticks|SIDE,FT HOMESKILLET,Green,False,False,True,0.0338333333333333,0.0003288888888888,0.0001086666666666,0.01,0.28,0.03,0.0,0.01,0.25,0.0
R-54839,HS|Fried Green Tomatoes| Plate,FT HOMESKILLET,Green,False,False,True,986.184254880956,6.39308681847345,3.404107400622403,54.68,2638.97,171.51,1.11,9.51,458.95,0.59
R-57182,HS|Fried Okra|SIDE,FT SIDES ,Green,False,False,True,141.32257214285715,2.1149517857142857,0.3147485714285707,23.49,764.47,100.94,1.51,16.78,546.05,0.22
R-45693,HS|Fried Rice|Side,FT HOMESKILLET,Green,False,False,True,119.37202174015836,0.489553690365935,0.1156555924309774,62.22,276.16,95.5,0.39,49.78,220.93,0.09
R-55176,HS|Fruit Salad Cup,FT HOMESKILLET,Green,False,False,True,113.89491708239248,0.3734699555018445,0.1009061101656789,20.68,726.69,75.43,0.25,13.7,481.25,0.07
R-44826,HS|Garlic Naan|SIDE,FT SIDES ,Green,False,False,True,76.7379596990026,0.6744720743307087,0.0944890801574803,6.86,337.57,114.53,1.01,10.24,503.84,0.14
R-68220,HS|German Potato Salad|SIDE,SIDES,Yellow,False,True,False,439.43457788121685,4.8022017189439925,0.8308626596253537,52.24,1843.43,233.74,2.55,27.79,980.55,0.44
R-56835,HS|Ginger Beef,FEAST,Red,True,False,False,1932.8249652550185,14.877655132523556,5.551734504384671,155.84,3616.07,715.86,5.51,57.72,1339.29,2.06
R-56937,HS|Glazed Beans|SIDE,FT SIDES ,Yellow,False,True,False,257.91887959183674,0.6586754535147392,1.7756108276643991,3.98,304.97,257.92,0.66,3.98,304.97,1.78
R-62242,HS|Glazed Parsnip&Carrots|SIDE,FT SIDES ,Green,False,False,True,84.36036510669976,1.9312507518610416,0.1208211732009925,3.19,55.17,59.41,1.36,2.25,38.85,0.09
R-71708,HS|Gravy|Turkey,FEAST,Green,False,False,True,105.15652101904762,0.9439173047619048,0.1783117495238088,10.87,476.39,175.26,1.57,18.12,793.98,0.3
R-68219,HS|Green Goddes Dressing|VEGAN,FT HOMESKILLET,Yellow,False,True,False,139.89885808112643,0.7441862734301766,0.3596481701394515,7.56,356.59,233.16,1.24,12.6,594.32,0.6
R-51274,HS|Green Papaya Salad,FT OASIS/CHAAT,Green,False,False,True,286.31735268068894,1.766067685714286,0.8662395875945794,38.94,2572.06,102.26,0.63,13.91,918.59,0.31
R-71710,HS|Grilled Pita & Tzatziki,FT HOMESKILLET,Green,False,False,True,139.883605193351,1.2889347249773078,0.1354148073590643,13.26,624.09,116.57,1.07,11.05,520.08,0.11
R-57390,HS|Grilled Tofu& Chimi|PLATE,FT HOMESKILLET,Green,False,False,True,784.5976731941772,2.612396237527192,3.3145764810384173,9.28,524.47,201.18,0.67,2.38,134.48,0.85
R-57391,HS|Grilled Tofu|PLATE,FT HOMESKILLET,Green,False,False,True,573.0486919133283,3.285964422776518,1.2644414734189973,15.49,1016.09,143.26,0.82,3.87,254.02,0.32
R-47416,HS|Guac Salsa & Chips|SIDE,FT SIDES ,Green,False,False,True,629.9460396242021,2.5040985352167606,1.1842198740447023,7.19,2114.9,209.98,0.83,2.4,704.97,0.39
R-56324,HS|Harissa Stew V2,FT HOMESKILLET,Green,False,False,True,259.25181127446217,1.7309436541929677,0.677437118757399,31.99,2015.46,90.97,0.61,11.22,707.18,0.24
R-52965,HS|Harissa Vegetable Stew,FT HOMESKILLET,Green,False,False,True,500.2107279275234,2.6105179603154167,1.1052158452880112,44.2,2594.06,95.28,0.5,8.42,494.11,0.21
R-53248,HS|Harvest Bowl|BVPOP,FT HOMESKILLET,Green,False,False,True,857.4750969344965,4.262719846967988,2.0178892232165078,182.77,7902.9,135.04,0.67,28.78,1244.55,0.32
R-56831,HS|Herbed Quinoa|SIDE,FT SIDES ,Green,False,False,True,139.0210998901099,0.500084120812217,0.4501181181318681,51.35,807.84,92.68,0.33,34.23,538.56,0.3
R-45444,HS|Honey Garlic Pork|PLATE,FT HOMESKILLET,Yellow,False,True,False,1120.3611997136309,13.320875682932458,2.381201986780108,240.49,5582.18,322.87,3.84,69.31,1608.7,0.69
R-42759,HS|Irish Stew ,FEAST,Red,True,False,False,4377.354068145175,25.18203677057694,15.026950746192243,54.27,234.94,1591.77,9.16,19.73,85.43,5.46
R-55657,HS|Irish Stew + 1,FT HOMESKILLET,Green,False,False,True,572.368054737089,7.020356965667185,1.2099273860481732,66.33,2556.22,130.08,1.6,15.08,580.96,0.27
R-47383,HS|Irish Stew + 2,FT HOMESKILLET,Green,False,False,True,699.6979581605725,8.184907385176729,1.348579762824944,74.77,3085.6,124.95,1.46,13.35,551.0,0.24
R-55658,HS|Irish Stew with Biscuit,FT HOMESKILLET,Green,False,False,True,445.0381513136053,5.85580654615764,1.0712750092714027,57.88,2026.83,139.07,1.83,18.09,633.38,0.33
R-47381,HS|Irish Stew|PTN,FT HOMESKILLET,Red,True,False,False,3610.059611778375,20.76794622334461,12.39291753248515,44.76,193.76,1591.77,9.16,19.74,85.43,5.46
R-62255,HS|Jalapeno Cheddar Cornbread,FT SIDES ,Red,True,False,False,1237.3842261904765,12.300074404761904,3.1264583333332814,289.43,10180.24,1649.85,16.4,385.91,13573.65,4.17
R-67344,HS|Jerk Chicken|PLATE,FT HOMESKILLET,Yellow,False,True,False,1184.5387902439325,18.62385152830655,3.776437089113212,143.59,998.99,366.73,5.77,44.46,309.28,1.17
R-68426,HS|Kale Caesar|SIDE,FT HOMESKILLET,Green,False,False,True,185.26648319332423,1.3593398116772504,0.6135948311826573,14.71,670.5,142.51,1.05,11.32,515.77,0.47
R-54205,HS|KIMCHI T BOWL,FT HOMESKILLET,Green,False,False,True,356.14540827950435,1.5517829679343378,0.838509436285297,84.68,459.77,89.04,0.39,21.17,114.94,0.21
R-51288,HS|Kimchi Tostada,FT HOMESKILLET,Green,False,False,True,171.00281753060568,1.2554954679343375,0.506599436285297,5.74,225.96,57.0,0.42,1.91,75.32,0.17
R-48840,HS|Kung Pao|Chicken,FEAST,Yellow,False,True,False,853.5800055509693,15.941748744045176,1.8399506192280484,185.39,1589.26,212.33,3.97,46.12,395.34,0.46
R-68213,HS|Lemon Roasted Potatoes|SIDE,FT HOMESKILLET,Green,False,False,True,262.4846386634439,1.382878181937488,0.4416034643110479,1.43,35.49,172.69,0.91,0.94,23.35,0.29
R-55165,HS|Mac & Cheese Dog,FT OASIS/CHAAT,Yellow,False,True,False,230.3539555030113,2.239082073359217,0.4228582837237275,39.82,1832.91,250.38,2.43,43.28,1992.29,0.46
R-54827,HS|Mashed Potatoes|SIDE,FT SIDES ,Green,False,False,True,197.94217528205127,1.1216116923076924,0.2164510051282051,3.77,565.34,195.98,1.11,3.73,559.74,0.21
R-52964,HS|Moroc Lamb Stew|POP,FT HOMESKILLET,Red,True,False,False,8013.819878947535,44.74079656860808,26.619089027753247,131.94,2945.61,1526.44,8.52,25.13,561.07,5.07
R-52961,HS|Moroccan Tuna|POP,FT HOMESKILLET,Green,False,False,True,462.74117878520815,2.509899404140474,1.3443319834977547,46.47,2875.32,114.26,0.62,11.47,709.96,0.33
R-54206,HS|MUSHROOM T BOWL,FT HOMESKILLET,Green,False,False,True,335.4468783360334,2.392614690349026,0.7340039124650972,97.97,994.93,55.91,0.4,16.33,165.82,0.12
R-51286,HS|Mushroom Tostada,FT HOMESKILLET,Green,False,False,True,150.30428758713475,2.096327190349026,0.4020939124650972,19.02,761.12,30.06,0.42,3.8,152.22,0.08
R-56878,HS|Oyster Mush Calamari|GYV,FEAST,Green,False,False,True,208.0682995165241,2.092494981539925,0.3025993444114642,21.44,911.27,94.36,0.95,9.72,413.27,0.14
R-55168,HS|Pasta Bar|Plant Based,FT HOMESKILLET,Green,False,False,True,534.5483722155919,5.219711804648661,0.8976234998441285,87.32,3935.73,111.6,1.09,18.23,821.66,0.19
R-44533,HS|Pasta Bar|Protein,FT HOMESKILLET,Yellow,False,True,False,1690.8340217394014,18.33394672528358,4.039250166510793,188.84,6878.43,302.47,3.28,33.78,1230.49,0.72
R-50007,HS|Pasta|Beef Stroganoff,FT HOMESKILLET,Red,True,False,False,6870.189860615203,54.87772366387151,20.524152246623856,310.52,11974.03,1908.39,15.24,86.26,3326.12,5.7
R-70226,HS|Pasta|Mac & Cheese,FEAST,Yellow,False,True,False,710.932915321327,6.57007964353534,1.3403253278560352,126.38,5971.49,179.53,1.66,31.91,1507.95,0.34
R-67287,HS|Pasta|Mushroom Stroganoff,FT HOMESKILLET,Green,False,False,True,582.0858286290934,5.374791064464368,1.0212308011361113,77.46,3826.28,122.29,1.13,16.27,803.84,0.21
R-56504,HS|Pasta|Shrimp Pesto,FEAST,Yellow,False,True,False,1246.3459476372925,7.452531241379311,1.204949918263086,105.49,6511.63,342.4,2.05,28.98,1788.91,0.33
R-61758,HS|Pasta|Tuna Noodle Casserole,FEAST,Yellow,False,True,False,875.9441578750365,9.063545893584774,1.3128070403865666,155.8,4919.99,347.6,3.6,61.83,1952.38,0.52
R-55732,HS|Peas & Carrots|Side,FT HOMESKILLET,Green,False,False,True,166.81621714285714,1.8534642857142856,0.1361785714285714,18.86,803.31,139.01,1.54,15.72,669.42,0.11
R-55164,HS|Perogy Dog,FT HOMESKILLET,Yellow,False,True,False,398.1238270235347,2.972107076536496,0.5148536343042661,28.7,1768.07,261.92,1.96,18.88,1163.2,0.34
R-56115,HS|Perogy Plate|NO SMOKIE,FT HOMESKILLET,Yellow,False,True,False,919.9753408483052,6.980091804783942,1.2067196078571143,74.09,4092.47,221.68,1.68,17.85,986.14,0.29
R-56114,HS|Perogy plate|WITH SMOKIE,FT HOMESKILLET,Yellow,False,True,False,1313.2353408483054,12.292091804783944,2.0475196078571103,146.51,6262.17,278.82,2.61,31.11,1329.55,0.43
R-44369,HS|Pita Grilled,FEAST,Yellow,False,True,False,13.518692447416411,0.0198943790881458,0.0629585759999999,0.43,12.9,450.62,0.66,14.33,430.0,2.1
R-54454,HS|Po'Boy Catfish (Test),FT HOMESKILLET,Yellow,False,True,False,707.4485076573164,8.75736846389537,1.1475889408137694,172.99,1511.54,249.01,3.08,60.89,532.05,0.4
R-54456,HS|Po'Boy Prawn,FT HOMESKILLET,Red,True,False,False,2170.9694240625827,8.79190713903192,0.8176726901151201,153.66,5936.44,1028.9,4.17,72.82,2813.48,0.39
R-58400,HS|Po'Boy Prawn +1,FT HOMESKILLET,Red,True,False,False,2362.0282699198574,10.301360877636014,1.579488787690182,185.84,6445.04,663.49,2.89,52.2,1810.4,0.44
R-58401,HS|Po'Boy Prawn +2,FT HOMESKILLET,Yellow,False,True,False,2553.087115777132,11.810814616240108,2.3413048852652434,218.01,6953.65,509.6,2.36,43.51,1387.95,0.47
R-54768,HS|Poblanos Rellenos,FT HOMESKILLET,Yellow,False,True,False,806.2789031001096,8.859681941758701,1.972175677416456,130.77,3589.69,235.75,2.59,38.24,1049.62,0.58
