IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
P-53277,1.750,L,1.00000000,0.0021,P-56646
P-56645,1.000,L,1.00000000,0.0012,P-56646
P-9783,100.000,g,0.00220462,0.1190,P-56646
I-3435,20.000,g,0.00101284,11.7647,P-56687
I-3451,750.000,ml,0.00100000,441.1765,P-56687
I-3621,1.000,g,1.00000000,0.5882,P-56687
I-3629,5.000,g,0.03527399,2.9412,P-56687
I-3630,5.000,g,0.03527399,2.9412,P-56687
I-3679,800.000,g,0.00094667,470.5882,P-56687
I-5978,5.000,g,1.00000000,2.9412,P-56687
I-6006,60.000,ml,0.00100000,35.2941,P-56687
I-6026,2.000,g,1.00000000,1.1765,P-56687
I-6812,2.000,g,0.00100000,1.1765,P-56687
P-26020,30.000,g,0.00100000,17.6471,P-56687
P-44964,50.000,g,1.00000000,29.4118,P-56687
I-29081,40.000,g,1.00000000,40.0000,P-56698
I-3387,60.000,ml,0.00100000,60.0000,P-56698
P-18907,5.000,g,1.00000000,5.0000,P-56698
P-50692,1.000,Kg,1.00000000,1.0000,P-56698
I-10866,0.150,Kg,1.00000000,0.2000,P-56763
I-12176,10.000,g,0.00100000,13.3333,P-56763
I-1814,0.015,L,1000.00000000,0.0200,P-56763
I-2051,5.000,g,0.00100000,6.6667,P-56763
I-29081,10.000,g,1.00000000,13.3333,P-56763
I-3290,0.020,Kg,1.00000000,0.0267,P-56763
I-3355,0.275,L,1000.00000000,0.3667,P-56763
I-3389,0.025,L,1.00000000,0.0333,P-56763
I-3632,0.020,Kg,1000.00000000,0.0267,P-56763
I-3639,0.020,Kg,1000.00000000,0.0267,P-56763
I-4508,5.000,g,0.00220462,6.6667,P-56763
I-4695,5.000,g,0.00220462,6.6667,P-56763
I-1813,45.000,g,0.03278689,26.4706,P-56777
I-3388,100.000,ml,0.00100000,58.8235,P-56777
I-3434,45.000,g,0.00100000,26.4706,P-56777
P-18907,5.000,g,1.00000000,2.9412,P-56777
P-44790,1.680,L,1.00000000,0.9882,P-56777
P-45047,40.000,g,0.00100000,23.5294,P-56777
P-7444,60.000,ml,0.00100000,35.2941,P-56777
I-2141,45.000,g,0.00100000,0.2250,P-56853
I-3389,185.000,ml,0.00100000,0.9250,P-56853
P-18907,2.000,g,1.00000000,0.0100,P-56853
P-26020,6.000,g,0.00100000,0.0300,P-56853
P-26497,30.000,g,1.00000000,0.1500,P-56853
P-50429,50.000,g,1.00000000,0.2500,P-56853
I-2217,0.050,L,1.00000000,0.1000,P-56855
I-3389,0.030,L,1.00000000,0.0600,P-56855
I-3624,2.000,g,0.00100000,4.0000,P-56855
I-4546,0.450,Kg,2.20462000,0.9000,P-56855
P-18907,4.000,g,1.00000000,8.0000,P-56855
P-7444,0.020,Kg,1.00000000,0.0400,P-56855
I-10279,1.000,Kg,2.20462000,0.2500,P-57007
I-11807,1.000,Kg,2.20462000,0.2500,P-57007
I-4819,2.000,Kg,2.20462000,0.5000,P-57007
I-42230,500.000,g,1.00000000,1.1111,P-57067
I-4797,10.000,Kg,2.20462000,1.2048,P-57145
I-4785,10.000,Kg,2.20462000,1.2048,P-57146
I-6876,454.000,g,0.00220462,1.3758,P-57183
P-39167,2.000,Kg,1.00000000,0.5000,P-57227
P-41094,1.000,Kg,1.00000000,0.2500,P-57227
P-41095,1.000,Kg,1.00000000,0.2500,P-57227
I-15033,1.000,Kg,1.00000000,1.0000,P-57236
P-57007,5.000,Kg,1.00000000,1.1111,P-57371
P-57371,10.000,Kg,1.00000000,1.1111,P-57372
I-12176,2.000,g,0.00100000,2.0000,P-58413
I-21727,100.000,ml,1.00000000,100.0000,P-58413
I-3387,50.000,ml,0.00100000,50.0000,P-58413
I-3388,750.000,ml,0.00100000,750.0000,P-58413
I-3670,60.000,ml,0.00100000,60.0000,P-58413
I-42143,75.000,g,0.00100000,75.0000,P-58413
I-3223,2.840,L,1.00000000,0.9161,P-62279
I-3284,20.000,ml,0.00200000,6.4516,P-62279
I-3660,250.000,g,0.00100000,80.6452,P-62279
I-4507,2.000,piece,1.00000000,0.6452,P-62279
I-3386,15.000,ml,0.00100000,21.4286,P-64015
I-4640,1.000,Kg,1.82482000,1.4286,P-64015
P-18907,10.000,g,1.00000000,14.2857,P-64015
I-1813,150.000,ml,0.03381406,30.0000,P-64393
I-1820,100.000,ml,0.00100000,20.0000,P-64393
I-2911,15.000,g,0.00100000,3.0000,P-64393
I-3318,10.000,g,1.00000000,2.0000,P-64393
I-3387,200.000,ml,0.00100000,40.0000,P-64393
I-3629,10.000,g,0.03527399,2.0000,P-64393
I-3632,10.000,g,1.00000000,2.0000,P-64393
I-3635,7.000,g,1.00000000,1.4000,P-64393
I-3636,10.000,g,1.00000000,2.0000,P-64393
I-3639,10.000,g,1.00000000,2.0000,P-64393
I-43652,5.000,g,0.00100000,1.0000,P-64393
I-4732,8.000,Kg,2.20462000,1.6000,P-64393
I-5979,10.000,g,1.00000000,2.0000,P-64393
I-6832,5.000,g,1.00000000,1.0000,P-64393
P-18907,20.000,g,1.00000000,4.0000,P-64393
P-7444,150.000,g,0.00100000,30.0000,P-64393
I-4488,1.000,Kg,2.20462000,1.0000,P-65878
P-18907,2.000,g,1.00000000,2.0000,P-65878
P-58413,100.000,ml,0.00100000,100.0000,P-65878
I-1813,30.000,ml,0.03381406,20.0000,P-65941
I-3321,40.000,g,0.00100000,26.6667,P-65941
I-3431,0.250,Kg,1.00000000,0.1667,P-65941
I-5983,0.250,L,1.00000000,0.1667,P-65941
P-41913,1.000,L,1.00000000,0.6667,P-65941
P-48489,5.000,g,0.00100000,3.3333,P-65941
I-2911,150.000,g,0.00100000,3.4091,P-6888
I-3316,35.000,g,1.00000000,0.7955,P-6888
I-3619,5.000,g,1.00000000,0.1136,P-6888
I-3621,5.000,g,1.00000000,0.1136,P-6888
I-3676,14.200,L,1.00000000,0.3227,P-6888
I-3679,14.200,L,1.00000000,0.3227,P-6888
I-3681,8.540,L,1.00000000,0.1941,P-6888
I-38906,100.000,g,1.00000000,2.2727,P-6888
I-5983,8.000,L,1.00000000,0.1818,P-6888
I-6026,50.000,g,1.00000000,1.1364,P-6888
P-7444,300.000,g,0.00100000,6.8182,P-6888
P-9746,8.000,Kg,2.20462000,0.1818,P-6888
I-17932,100.000,g,0.00100000,7.1429,P-68981
I-5983,15.000,L,1.00000000,1.0714,P-68981
I-5983,1.000,L,1.00000000,0.1111,P-7341
I-3149,2.840,L,1.00000000,1.6322,P-7635
I-3779,4.000,Kg,1.00000000,0.7407,P-7736
P-7341,8.000,Kg,1.00000000,1.4815,P-7736
I-4725,5.000,lb,1.00000000,0.3125,P-8164
I-5983,4.000,L,1.00000000,0.2500,P-8164
P-6888,12.000,L,1.00000000,0.7500,P-8164
P-9746,2.500,Kg,2.20462000,0.1563,P-8164
P-9757,2.500,Kg,2.20462000,0.1563,P-8164
P-9765,2.500,Kg,1.00000000,0.1563,P-8164
P-45047,0.250,Kg,1.00000000,0.0192,P-8166
P-6888,12.000,L,1.00000000,0.9231,P-8166
I-2141,2.000,Kg,1.00000000,0.1053,P-8196
I-2220,15.000,L,1.00000000,0.7895,P-8196
I-6820,0.750,Kg,1.00000000,0.0395,P-8196
P-18907,150.000,g,1.00000000,7.8947,P-8196
P-39167,2.000,Kg,1.00000000,0.1053,P-8196
P-7444,500.000,g,0.00100000,26.3158,P-8196
I-1813,60.000,ml,0.03381406,9.0909,P-8372
I-3143,2.000,LG CAN,2.83999997,0.3030,P-8372
I-3392,25.000,ml,0.00100000,3.7879,P-8372
I-3434,250.000,g,0.00100000,37.8788,P-8372
I-3621,6.000,ml,0.14201905,0.9091,P-8372
I-3622,20.000,ml,0.00054102,3.0303,P-8372
I-3630,5.000,g,0.03527399,0.7576,P-8372
I-3632,6.000,ml,0.65599279,0.9091,P-8372
I-3643,20.000,ml,0.00046663,3.0303,P-8372
I-5983,350.000,ml,0.00100000,53.0303,P-8372
I-6026,20.000,g,1.00000000,3.0303,P-8372
P-7444,120.000,ml,0.00100000,18.1818,P-8372
I-4598,36.000,CT,1.00000000,0.7273,P-9722
I-4679,20.000,BUNCH,1.00000000,5.0684,P-9733
P-9722,1.000,Kg,2.20462000,2.2026,P-9735
P-48933,1.000,Kg,1.00000000,1.0000,P-9740
I-4967,1.000,Kg,2.20462000,1.1111,P-9756
P-9756,1.000,lb,0.45359200,1.0000,P-9757
P-18746,1.000,Kg,1.00000000,1.0000,P-9767
P-9734,1.000,lb,1.00000000,1.0000,P-9769
I-4642,30.000,Kg,2.20462000,2.4450,P-9774
P-9778,1.000,lb,0.45359200,1.0000,P-9783
P-9778,1.000,lb,0.45359200,2.2026,P-9784
I-3388,0.750,cup,0.22720000,0.0750,P-9790
I-3580,10.000,g,1.00000000,1.0000,P-9790
I-3589,10.000,g,0.00220462,1.0000,P-9790
I-3660,10.000,g,0.00100000,1.0000,P-9790
I-3695,0.250,cup,0.22720000,0.0250,P-9790
I-4341,1.000,CT,1.00000000,0.1000,P-9790
I-4635,4.000,lb,1.00000000,0.4000,P-9790
I-47774,30.000,ml,0.00100000,3.0000,P-9790
I-6026,40.000,g,1.00000000,4.0000,P-9790
P-34880,30.000,g,0.00100000,3.0000,P-9790
P-9714,4.000,lb,0.45359200,0.4000,P-9790
P-9733,0.400,oz,0.02834950,0.0400,P-9790
P-9735,1.000,lb,0.45359200,0.1000,P-9790
I-3386,100.000,ml,0.00100000,58.8235,P-9852
I-4898,2.500,Kg,2.20462000,1.4706,P-9852
P-18907,20.000,g,1.00000000,11.7647,P-9852
I-4826,48.000,BUNCH,1.00000000,2.5196,P-9854
P-24750,2.000,g,0.00100000,1.0000,R-27275
P-26021,90.000,g,0.00100000,1.0000,R-27275
P-26382,90.000,g,0.00100000,1.0000,R-27275
P-26383,25.000,ml,0.00100000,1.0000,R-27275
P-26481,2.000,ea,1.00000000,1.0000,R-27275
P-31957,60.000,g,0.00100000,1.0000,R-27275
P-51510,1.000,PTN,1.00000000,1.0000,R-27275
I-1813,5.000,ml,0.03381406,1.0000,R-32886
I-41181,1.000,ea,1.00000000,1.0000,R-32886
I-4896,10.000,g,0.00220462,1.0000,R-32886
I-65714,30.000,g,1.00000000,1.0000,R-32886
P-20239,10.000,g,0.00100000,1.0000,R-32886
P-26090,100.000,g,0.00100000,1.0000,R-32886
P-26383,30.000,ml,0.00100000,1.0000,R-32886
P-26401,20.000,g,0.00100000,1.0000,R-32886
P-32800,100.000,g,0.00100000,1.0000,R-32886
I-2141,5.000,g,0.00100000,1.0000,R-35341
P-26385,40.000,g,0.00100000,1.0000,R-35341
P-35337,150.000,g,0.00100000,1.0000,R-35341
P-35338,10.000,g,1.00000000,1.0000,R-35341
P-44392,1.000,each,1.00000000,1.0000,R-35341
P-9854,10.000,g,0.00100000,1.0000,R-35341
I-1034,0.500,CT,1.00000000,1.0000,R-35461
P-26053,60.000,ml,0.00100000,1.0000,R-35461
P-26401,20.000,g,0.00100000,1.0000,R-35461
P-28994,50.000,g,0.00100000,1.0000,R-35461
P-35460,200.000,g,0.00100000,1.0000,R-35461
P-54697,1.000,each,1.00000000,1.0000,R-35461
I-2656,25.000,g,0.00100000,1.0000,R-36552
I-36577,220.000,g,0.00220462,1.0000,R-36552
I-4496,60.000,g,0.00220462,1.0000,R-36552
I-4509,30.000,g,0.00220462,1.0000,R-36552
I-4737,30.000,g,0.00220462,1.0000,R-36552
P-26514,3.000,g,1.00000000,1.0000,R-36552
P-48933,15.000,g,0.00100000,1.0000,R-36552
P-54676,30.000,g,1.00000000,1.0000,R-36552
P-68981,250.000,ml,0.00100000,1.0000,R-36552
P-9714,20.000,g,0.00100000,1.0000,R-36552
I-2141,10.000,g,0.00100000,1.0000,R-36568
I-3387,15.000,ml,0.00100000,1.0000,R-36568
I-4896,10.000,g,0.00220462,1.0000,R-36568
P-18907,5.000,g,1.00000000,1.0000,R-36568
P-36566,100.000,ml,0.00100000,1.0000,R-36568
P-45047,2.000,g,0.00100000,1.0000,R-36568
P-47828,130.000,g,0.00100000,1.0000,R-36568
P-50966,40.000,g,0.00100000,1.0000,R-36568
I-16170,20.000,g,1.00000000,1.0000,R-36574
I-17159,30.000,g,0.00220462,1.0000,R-36574
I-22493,10.000,g,0.00100000,1.0000,R-36574
I-3239,20.000,g,0.00100000,1.0000,R-36574
I-4531,30.000,g,0.00220462,1.0000,R-36574
I-4896,60.000,g,0.00220462,1.0000,R-36574
I-5021,20.000,g,0.00220462,1.0000,R-36574
P-36571,60.000,ml,0.00100000,1.0000,R-36574
P-43962,50.000,g,0.00100000,1.0000,R-36574
P-45118,30.000,g,0.00100000,1.0000,R-36574
P-7736,60.000,g,0.00100000,1.0000,R-36574
I-23753,5.000,g,0.00100000,1.0000,R-36669
I-3387,25.000,ml,0.00100000,1.0000,R-36669
I-3692,15.000,ml,0.00100000,1.0000,R-36669
P-44585,40.000,g,1.00000000,1.0000,R-36669
P-44913,70.000,g,0.00100000,1.0000,R-36669
P-48495,2.000,g,1.00000000,1.0000,R-36669
P-50725,1.000,ea,1.00000000,1.0000,R-36669
P-50966,30.000,g,0.00100000,1.0000,R-36669
I-4558,30.000,g,0.00220462,1.0000,R-40621
I-4574,30.000,g,0.00220462,1.0000,R-40621
I-5021,35.000,g,0.00220462,1.0000,R-40621
P-10241,30.000,g,0.00100000,1.0000,R-40621
P-26884,120.000,g,0.00100000,1.0000,R-40621
P-46911,45.000,g,0.00100000,1.0000,R-40621
P-48495,3.000,g,1.00000000,1.0000,R-40621
P-55419,60.000,ml,0.00100000,1.0000,R-40621
P-9857,30.000,g,0.00100000,1.0000,R-40621
I-4509,10.000,g,0.00220462,1.0000,R-43738
P-26390,150.000,g,0.00100000,1.0000,R-43738
P-26514,2.000,g,1.00000000,1.0000,R-43738
P-34298,15.000,g,0.00100000,1.0000,R-43738
P-35255,15.000,g,1.00000000,1.0000,R-43738
P-35733,2.000,g,1.00000000,1.0000,R-43738
P-43737,1.000,each,1.00000000,1.0000,R-43738
P-43918,60.000,ml,0.00100000,1.0000,R-43738
P-51582,15.000,g,0.00100000,1.0000,R-43738
I-1152,1.000,CT,1.00000000,1.0000,R-44316
I-4463,10.000,g,0.00220462,1.0000,R-44316
P-26055,125.000,g,0.00100000,1.0000,R-44316
P-41547,20.000,ml,0.00100000,1.0000,R-44316
P-41573,75.000,g,0.00100000,1.0000,R-44316
P-43346,10.000,g,0.00100000,1.0000,R-44316
P-44335,120.000,g,0.00100000,1.0000,R-44316
P-46546,20.000,g,0.00100000,1.0000,R-44316
P-56398,50.000,g,0.00100000,1.0000,R-44316
I-17159,30.000,g,0.00220462,1.0000,R-45981
I-4896,30.000,g,0.00220462,1.0000,R-45981
P-36571,60.000,ml,0.00100000,1.0000,R-45981
P-44790,60.000,ml,0.00100000,1.0000,R-45981
P-7736,180.000,g,0.00100000,1.0000,R-45981
P-8372,60.000,ml,0.00100000,1.0000,R-45981
P-9712,60.000,g,0.00100000,1.0000,R-45981
P-9714,60.000,g,0.00100000,1.0000,R-45981
P-9851,60.000,g,0.00100000,1.0000,R-45981
P-9857,60.000,g,0.00100000,1.0000,R-45981
I-2141,5.000,g,0.00100000,1.0000,R-47096
P-47018,230.000,ml,0.00100000,1.0000,R-47096
P-47108,25.000,g,0.00100000,1.0000,R-47096
P-47331,15.000,g,1.00000000,1.0000,R-47096
P-48493,25.000,g,0.00100000,1.0000,R-47096
I-3387,5.000,ml,0.00100000,1.0000,R-47827
P-18907,2.000,g,1.00000000,1.0000,R-47827
P-44728,5.000,g,1.00000000,1.0000,R-47827
P-46519,20.000,g,0.00100000,1.0000,R-47827
P-47824,15.000,g,0.00100000,1.0000,R-47827
P-47826,45.000,g,0.00100000,1.0000,R-47827
P-47828,135.000,g,0.00100000,1.0000,R-47827
P-8196,120.000,ml,0.00100000,1.0000,R-47827
I-4450,5.000,g,0.01000000,1.0000,R-50333
P-26884,110.000,g,0.00100000,1.0000,R-50333
P-36571,25.000,ml,0.00100000,1.0000,R-50333
P-43699,10.000,g,1.00000000,1.0000,R-50333
P-44633,50.000,g,0.00100000,1.0000,R-50333
P-44649,125.000,g,0.00100000,1.0000,R-50333
P-44811,50.000,g,0.00100000,1.0000,R-50333
I-2141,10.000,g,0.00100000,1.0000,R-50694
I-4463,45.000,g,0.00220462,1.0000,R-50694
P-46865,15.000,g,1.00000000,1.0000,R-50694
P-50497,200.000,g,0.00100000,1.0000,R-50694
P-50500,1.500,g,1.00000000,1.0000,R-50694
P-51922,80.000,ml,0.00100000,1.0000,R-50694
I-4450,10.000,g,0.01000000,1.0000,R-54039
P-26514,3.000,g,1.00000000,1.0000,R-54039
P-26913,50.000,g,0.00100000,1.0000,R-54039
P-44494,35.000,g,0.00100000,1.0000,R-54039
P-44506,1.000,each,1.00000000,1.0000,R-54039
P-46911,25.000,g,0.00100000,1.0000,R-54039
P-50872,100.000,g,0.00100000,1.0000,R-54039
P-50892,30.000,g,0.00100000,1.0000,R-54039
I-3590,2.000,g,0.00100000,1.0000,R-54202
I-4509,40.000,g,0.00220462,1.0000,R-54202
I-54025,30.000,ml,0.00100000,1.0000,R-54202
P-10113,10.000,g,0.00100000,1.0000,R-54202
P-26057,1.000,ea,1.00000000,1.0000,R-54202
P-26884,140.000,g,0.00100000,1.0000,R-54202
P-50677,30.000,g,1.00000000,1.0000,R-54202
P-50683,30.000,g,0.00100000,1.0000,R-54202
P-50692,60.000,g,0.00100000,1.0000,R-54202
P-53995,30.000,g,0.00100000,1.0000,R-54202
P-54204,60.000,ml,1.00000000,1.0000,R-54202
P-56540,50.000,g,0.00100000,1.0000,R-54202
P-54556,0.500,slice,1.00000000,1.0000,R-54557
P-54603,170.000,g,0.00100000,1.0000,R-54608
P-54606,170.000,g,0.00100000,1.0000,R-54608
P-57236,20.000,g,0.00100000,1.0000,R-54608
P-9738,5.000,g,0.00100000,1.0000,R-54608
P-46639,100.000,g,0.00100000,1.0000,R-55057
P-47377,5.000,g,1.00000000,1.0000,R-55057
P-50921,50.000,g,0.00100000,1.0000,R-55057
P-55150,200.000,g,0.00100000,1.0000,R-55057
P-56777,20.000,g,0.00100000,1.0000,R-55057
I-2141,5.000,g,0.00100000,1.0000,R-55148
P-26913,30.000,g,0.00100000,1.0000,R-55148
P-46911,10.000,g,0.00100000,1.0000,R-55148
P-47018,230.000,ml,0.00100000,1.0000,R-55148
P-50774,5.000,g,1.00000000,1.0000,R-55148
I-2141,5.000,g,0.00100000,1.0000,R-55151
P-44728,5.000,g,1.00000000,1.0000,R-55151
P-47018,230.000,ml,0.00100000,1.0000,R-55151
P-47377,3.000,g,1.00000000,1.0000,R-55151
P-50921,15.000,g,0.00100000,1.0000,R-55151
P-8164,25.000,ml,0.00100000,1.0000,R-55151
I-4488,25.000,g,0.00220462,1.0000,R-55234
P-45047,5.000,g,0.00100000,1.0000,R-55234
P-47550,12.000,g,1.00000000,1.0000,R-55234
P-47828,180.000,g,0.00100000,1.0000,R-55234
P-8166,75.000,ml,0.00100000,1.0000,R-55234
I-1033,0.500,CT,1.00000000,1.0000,R-55942
I-3898,3.000,ea,0.01851852,1.0000,R-55942
P-26143,60.000,g,0.00100000,1.0000,R-55942
P-33438,45.000,ml,0.00100000,1.0000,R-55942
P-35848,45.000,ml,0.00100000,1.0000,R-55942
P-43341,40.000,g,0.00100000,1.0000,R-55942
P-55945,60.000,g,0.00100000,1.0000,R-55942
I-1152,1.000,CT,1.00000000,1.0000,R-56509
I-2254,30.000,ml,0.00100000,1.0000,R-56509
P-18318,10.000,g,1.00000000,1.0000,R-56509
P-26055,75.000,g,0.00100000,1.0000,R-56509
P-26062,30.000,g,0.00100000,1.0000,R-56509
P-36504,40.000,g,0.00100000,1.0000,R-56509
P-47418,100.000,g,0.00100000,1.0000,R-56509
I-1035,0.500,CT,1.00000000,1.0000,R-56688
I-4473,0.250,HEAD,1.00000000,1.0000,R-56688
P-26481,1.000,ea,1.00000000,1.0000,R-56688
P-46546,10.000,g,0.00100000,1.0000,R-56688
P-50429,5.000,g,1.00000000,1.0000,R-56688
P-56687,200.000,g,0.00100000,1.0000,R-56688
I-2126,5.000,g,0.00100000,1.0000,R-56718
I-4450,5.000,g,0.01000000,1.0000,R-56718
P-42425,10.000,g,1.00000000,1.0000,R-56718
P-44497,2.000,each,1.00000000,1.0000,R-56718
P-50543,25.000,g,0.00100000,1.0000,R-56718
P-50713,40.000,g,0.00100000,1.0000,R-56718
P-50725,0.500,ea,1.00000000,1.0000,R-56718
P-53003,10.000,g,0.00100000,1.0000,R-56718
P-56777,35.000,g,0.00100000,1.0000,R-56718
I-2138,10.000,g,0.00100000,1.0000,R-56719
I-29081,5.000,g,1.00000000,1.0000,R-56719
I-4450,5.000,g,0.01000000,1.0000,R-56719
P-47377,5.000,g,1.00000000,1.0000,R-56719
P-50725,0.500,ea,1.00000000,1.0000,R-56719
P-50744,30.000,ml,0.00100000,1.0000,R-56719
P-56646,40.000,g,1.00000000,1.0000,R-56719
I-2141,10.000,g,0.00100000,1.0000,R-56895
P-18907,2.000,g,1.00000000,1.0000,R-56895
P-26216,200.000,g,0.00100000,1.0000,R-56895
P-56853,35.000,g,1.00000000,1.0000,R-56895
P-56855,90.000,ml,0.00100000,1.0000,R-56895
P-26062,20.000,g,0.00100000,1.0000,R-57179
P-26140,20.000,g,0.00100000,1.0000,R-57179
P-41573,160.000,g,0.00100000,1.0000,R-57179
P-52620,1.000,piece,1.00000000,1.0000,R-57179
P-52943,5.000,g,1.00000000,1.0000,R-57179
P-55548,20.000,g,0.00100000,1.0000,R-57179
P-56422,160.000,g,0.00100000,1.0000,R-57179
P-7635,70.000,g,0.00100000,1.0000,R-57179
I-19143,15.000,g,1.00000000,1.0000,R-61853
I-3670,10.000,ml,0.00100000,1.0000,R-61853
P-32739,40.000,ml,0.00100000,1.0000,R-61853
P-36648,50.000,g,0.00100000,1.0000,R-61853
P-50289,5.000,g,1.00000000,1.0000,R-61853
P-55647,250.000,g,0.00100000,1.0000,R-61853
I-19143,15.000,g,1.00000000,1.0000,R-61855
I-23753,10.000,g,0.00100000,1.0000,R-61855
I-3120,15.000,g,0.00100000,1.0000,R-61855
I-34504,20.000,g,1.00000000,1.0000,R-61855
P-55647,250.000,g,0.00100000,1.0000,R-61855
P-62279,40.000,ml,0.00100000,1.0000,R-61855
P-47148,35.000,ml,0.00100000,1.0000,R-61874
P-47377,5.000,g,1.00000000,1.0000,R-61874
P-50725,0.500,ea,1.00000000,1.0000,R-61874
P-54792,40.000,g,0.00100000,1.0000,R-61874
P-56778,75.000,g,0.00100000,1.0000,R-61874
P-44392,1.000,each,1.00000000,1.0000,R-61875
P-45047,5.000,g,0.00100000,1.0000,R-61875
P-48489,10.000,g,0.00100000,1.0000,R-61875
P-50543,75.000,g,0.00100000,1.0000,R-61875
P-50725,0.500,ea,1.00000000,1.0000,R-61875
P-53620,20.000,g,0.00100000,1.0000,R-64398
P-55260,200.000,g,0.00100000,1.0000,R-64398
P-64393,100.000,g,0.00100000,1.0000,R-64398
P-9790,35.000,g,0.00220462,1.0000,R-64398
I-17479,20.000,g,0.00100000,1.0000,R-64951
P-26055,125.000,g,0.00100000,1.0000,R-64951
P-36504,100.000,g,0.00100000,1.0000,R-64951
P-44728,10.000,g,1.00000000,1.0000,R-64951
P-50231,75.000,g,0.00100000,1.0000,R-64951
P-50772,35.000,ml,0.00100000,1.0000,R-64951
P-56698,20.000,g,0.00100000,1.0000,R-64951
P-26055,125.000,g,0.00100000,1.0000,R-65513
P-26069,75.000,g,1.00000000,1.0000,R-65513
P-44728,10.000,g,1.00000000,1.0000,R-65513
P-44781,35.000,ml,0.00100000,1.0000,R-65513
P-50870,120.000,g,0.00100000,1.0000,R-65513
P-50921,10.000,g,0.00100000,1.0000,R-65513
P-34534,5.000,g,0.03527399,1.0000,R-65761
P-44392,2.000,each,1.00000000,1.0000,R-65761
P-50543,25.000,g,0.00100000,1.0000,R-65761
P-50744,35.000,ml,0.00100000,1.0000,R-65761
P-53993,40.000,g,0.00100000,1.0000,R-65761
P-6975,180.000,g,0.00100000,1.0000,R-65761
P-9857,25.000,g,0.00100000,1.0000,R-65761
P-26055,125.000,g,0.00100000,1.0000,R-65942
P-26075,45.000,g,0.00100000,1.0000,R-65942
P-48495,10.000,g,1.00000000,1.0000,R-65942
P-50921,20.000,g,0.00100000,1.0000,R-65942
P-57372,100.000,g,0.00100000,1.0000,R-65942
P-65941,10.000,ml,0.00100000,1.0000,R-65942
P-30796,20.000,ml,0.00100000,1.0000,R-65943
P-44392,2.000,each,1.00000000,1.0000,R-65943
P-47361,10.000,ml,0.00100000,1.0000,R-65943
P-47377,5.000,g,1.00000000,1.0000,R-65943
P-50725,0.500,ea,1.00000000,1.0000,R-65943
P-51242,25.000,g,0.00100000,1.0000,R-65943
P-57067,1.000,g,1.00000000,1.0000,R-65943
P-65878,10.000,g,0.00100000,1.0000,R-65943
I-17205,25.000,g,0.00587900,1.0000,R-66411
I-23753,25.000,g,0.00100000,1.0000,R-66411
I-34504,20.000,g,1.00000000,1.0000,R-66411
P-47839,30.000,ml,0.00100000,1.0000,R-66411
P-55647,250.000,g,0.00100000,1.0000,R-66411
P-62279,40.000,ml,0.00100000,1.0000,R-66411
P-25761,5.000,g,0.00100000,1.0000,R-67295
P-28255,25.000,ml,0.00100000,1.0000,R-67295
P-40591,140.000,g,0.00100000,1.0000,R-67295
P-43583,7.000,g,1.00000000,1.0000,R-67295
P-44494,35.000,g,0.00100000,1.0000,R-67295
P-44633,50.000,g,0.00100000,1.0000,R-67295
P-44760,60.000,g,0.00100000,1.0000,R-67295
P-50883,180.000,g,0.00100000,1.0000,R-67295
P-51582,25.000,g,0.00100000,1.0000,R-67295
P-54344,10.000,ml,0.00100000,1.0000,R-67295
P-9738,5.000,g,0.00100000,1.0000,R-67295
I-4450,5.000,g,0.01000000,1.0000,R-68811
P-50689,30.000,g,1.00000000,1.0000,R-68811
P-50725,0.500,ea,1.00000000,1.0000,R-68811
P-53003,10.000,g,0.00100000,1.0000,R-68811
P-8164,40.000,ml,0.00100000,1.0000,R-68811
I-2141,15.000,g,0.00100000,1.0000,R-68820
P-40602,180.000,g,0.00100000,1.0000,R-68820
P-56763,120.000,ml,0.00100000,1.0000,R-68820
I-9375,2.000,ml,0.00100000,1.0000,R-68821
P-40602,6.000,oz,0.02834950,1.0000,R-68821
P-47108,100.000,g,0.00100000,1.0000,R-68821
R-54557,1.000,ea,1.00000000,1.0000,R-68821
I-23753,25.000,g,0.00100000,1.0000,R-69124
I-34504,20.000,g,1.00000000,1.0000,R-69124
P-55647,250.000,g,0.00100000,1.0000,R-69124
P-58949,30.000,ml,0.00100000,1.0000,R-69124
P-62279,40.000,ml,0.00100000,1.0000,R-69124
P-9857,5.000,Kg,1.00000000,1.1111,P-10112
I-12176,10.000,g,0.00100000,0.0952,P-12421
I-2911,5.000,g,0.00100000,0.0476,P-12421
I-3629,5.000,g,0.03527399,0.0476,P-12421
I-3630,5.000,g,0.03527399,0.0476,P-12421
I-3640,75.000,g,1.00000000,0.7143,P-12421
I-3642,5.000,g,1.00000000,0.0476,P-12421
I-4598,1.000,CT,1.00000000,0.0013,P-12954
I-3838,4.000,Kg,1.00000000,1.3333,P-13389
P-12421,100.000,g,1.00000000,33.3333,P-13389
P-38515,0.500,Kg,1.00000000,0.1667,P-13389
P-9719,0.500,Kg,2.20462000,0.1667,P-13389
P-9784,0.500,Kg,1.00000000,0.1667,P-13389
I-3451,2.560,L,1.00000000,1.2800,P-13933
I-12176,0.500,Kg,1.00000000,0.0500,P-18781
I-4640,24.000,CT,1.00000000,2.4000,P-18781
I-5983,10.000,L,1.00000000,1.0000,P-18781
I-4915,3.000,Kg,2.85714000,1.0714,P-20368
I-1792,2.660,L,1.00000000,0.1429,P-22761
